model,file_number,true_label,pred_label,is_correct,raw_response,error,prompt_tokens,completion_tokens,total_tokens
google/gemma-4-31b-it,9072,9,9,1,"0,4,9,6,1,1,2,6,2,9",,3094,20,3114
google/gemma-4-31b-it,6399,0,0,1,"0,3,1,6,7,9,2,2,2,2",,3094,20,3114
google/gemma-4-31b-it,5923,3,3,1,"0,3,1,6,7,9,2,2,2,2",,3094,20,3114
google/gemma-4-31b-it,2353,1,1,1,"0,3,1,6,7,9,2,2,2,2",,3094,20,3114
google/gemma-4-31b-it,1972,6,6,1,"0,3,1,6,7,9,2,2,2,2",,3094,20,3114
google/gemma-4-31b-it,3308,7,7,1,"0,3,1,6,7,9,2,2,2,2",,3094,20,3114
google/gemma-4-31b-it,8289,9,9,1,"0,3,1,6,7,9,2,2,2,2",,3094,20,3114
google/gemma-4-31b-it,9281,3,2,0,"0,3,1,6,7,9,2,2,2,2",,3094,20,3114
google/gemma-4-31b-it,7005,2,2,1,"0,3,1,6,7,9,2,2,2,2",,3094,20,3114
google/gemma-4-31b-it,7657,2,2,1,"0,3,1,6,7,9,2,2,2,2",,3094,20,3114
google/gemma-4-31b-it,4369,2,2,1,"0,3,1,6,7,9,2,2,2,2",,3094,20,3114
google/gemma-4-31b-it,7181,7,7,1,"7,0,1,6,9,2,3,8,4,9",,3094,20,3114
google/gemma-4-31b-it,4455,0,0,1,"7,0,1,6,9,2,3,8,4,9",,3094,20,3114
google/gemma-4-31b-it,2479,1,1,1,"7,0,1,6,9,2,3,8,4,9",,3094,20,3114
google/gemma-4-31b-it,6343,8,6,0,"7,0,1,6,9,2,3,8,4,9",,3094,20,3114
google/gemma-4-31b-it,5455,9,9,1,"7,0,1,6,9,2,3,8,4,9",,3094,20,3114
google/gemma-4-31b-it,7381,3,2,0,"7,0,1,6,9,2,3,8,4,9",,3094,20,3114
google/gemma-4-31b-it,5038,3,3,1,"7,0,1,6,9,2,3,8,4,9",,3094,20,3114
google/gemma-4-31b-it,5629,8,8,1,"7,0,1,6,9,2,3,8,4,9",,3094,20,3114
google/gemma-4-31b-it,449,4,4,1,"7,0,1,6,9,2,3,8,4,9",,3094,20,3114
google/gemma-4-31b-it,5049,9,9,1,"7,0,1,6,9,2,3,8,4,9",,3094,20,3114
google/gemma-4-31b-it,2061,1,1,1,"1,7,7,6,7,6,6,7,5,6",,3094,20,3114
google/gemma-4-31b-it,4870,7,7,1,"1,7,7,6,7,6,6,7,5,6",,3094,20,3114
google/gemma-4-31b-it,5653,7,7,1,"1,7,7,6,7,6,6,7,5,6",,3094,20,3114
google/gemma-4-31b-it,2641,6,6,1,"1,7,7,6,7,6,6,7,5,6",,3094,20,3114
google/gemma-4-31b-it,9662,7,7,1,"1,7,7,6,7,6,6,7,5,6",,3094,20,3114
google/gemma-4-31b-it,3581,6,6,1,"1,7,7,6,7,6,6,7,5,6",,3094,20,3114
google/gemma-4-31b-it,6538,7,6,0,"1,7,7,6,7,6,6,7,5,6",,3094,20,3114
google/gemma-4-31b-it,7419,7,7,1,"1,7,7,6,7,6,6,7,5,6",,3094,20,3114
google/gemma-4-31b-it,129,5,5,1,"1,7,7,6,7,6,6,7,5,6",,3094,20,3114
google/gemma-4-31b-it,500,6,6,1,"1,7,7,6,7,6,6,7,5,6",,3094,20,3114
google/gemma-4-31b-it,8723,1,1,1,"1,7,2,3,2,8,5,2,6,1",,3094,20,3114
google/gemma-4-31b-it,9125,7,7,1,"1,7,2,3,2,8,5,2,6,1",,3094,20,3114
google/gemma-4-31b-it,9752,3,2,0,"1,7,2,3,2,8,5,2,6,1",,3094,20,3114
google/gemma-4-31b-it,1722,7,3,0,"1,7,2,3,2,8,5,2,6,1",,3094,20,3114
google/gemma-4-31b-it,7807,3,2,0,"1,7,2,3,2,8,5,2,6,1",,3094,20,3114
google/gemma-4-31b-it,2672,8,8,1,"1,7,2,3,2,8,5,2,6,1",,3094,20,3114
google/gemma-4-31b-it,2275,2,5,0,"1,7,2,3,2,8,5,2,6,1",,3094,20,3114
google/gemma-4-31b-it,2657,3,2,0,"1,7,2,3,2,8,5,2,6,1",,3094,20,3114
google/gemma-4-31b-it,6537,6,6,1,"1,7,2,3,2,8,5,2,6,1",,3094,20,3114
google/gemma-4-31b-it,8776,1,1,1,"1,7,2,3,2,8,5,2,6,1",,3094,20,3114
google/gemma-4-31b-it,3094,0,1,0,"1,2,9,6,9,2,5,4,0,7",,3094,20,3114
google/gemma-4-31b-it,1981,3,2,0,"1,2,9,6,9,2,5,4,0,7",,3094,20,3114
google/gemma-4-31b-it,999,9,9,1,"1,2,9,6,9,2,5,4,0,7",,3094,20,3114
google/gemma-4-31b-it,7534,0,6,0,"1,2,9,6,9,2,5,4,0,7",,3094,20,3114
google/gemma-4-31b-it,5501,9,9,1,"1,2,9,6,9,2,5,4,0,7",,3094,20,3114
google/gemma-4-31b-it,8227,2,2,1,"1,2,9,6,9,2,5,4,0,7",,3094,20,3114
google/gemma-4-31b-it,6299,5,5,1,"1,2,9,6,9,2,5,4,0,7",,3094,20,3114
google/gemma-4-31b-it,6469,4,4,1,"1,2,9,6,9,2,5,4,0,7",,3094,20,3114
google/gemma-4-31b-it,1842,0,0,1,"1,2,9,6,9,2,5,4,0,7",,3094,20,3114
google/gemma-4-31b-it,7614,7,7,1,"1,2,9,6,9,2,5,4,0,7",,3094,20,3114
google/gemma-4-31b-it,4789,4,4,1,"4,3,2,5,1,5,5,8,6,4",,3094,20,3114
google/gemma-4-31b-it,7615,3,3,1,"4,3,2,5,1,5,5,8,6,4",,3094,20,3114
google/gemma-4-31b-it,6507,3,2,0,"4,3,2,5,1,5,5,8,6,4",,3094,20,3114
google/gemma-4-31b-it,8616,5,5,1,"4,3,2,5,1,5,5,8,6,4",,3094,20,3114
google/gemma-4-31b-it,5712,7,1,0,"4,3,2,5,1,5,5,8,6,4",,3094,20,3114
google/gemma-4-31b-it,1123,5,5,1,"4,3,2,5,1,5,5,8,6,4",,3094,20,3114
google/gemma-4-31b-it,9565,5,5,1,"4,3,2,5,1,5,5,8,6,4",,3094,20,3114
google/gemma-4-31b-it,3594,8,8,1,"4,3,2,5,1,5,5,8,6,4",,3094,20,3114
google/gemma-4-31b-it,2428,6,6,1,"4,3,2,5,1,5,5,8,6,4",,3094,20,3114
google/gemma-4-31b-it,8570,4,4,1,"4,3,2,5,1,5,5,8,6,4",,3094,20,3114
google/gemma-4-31b-it,5815,4,4,1,"4,6,0,1,7,0,1,8,2,9",,3094,20,3114
google/gemma-4-31b-it,9856,6,6,1,"4,6,0,1,7,0,1,8,2,9",,3094,20,3114
google/gemma-4-31b-it,2547,0,0,1,"4,6,0,1,7,0,1,8,2,9",,3094,20,3114
google/gemma-4-31b-it,7357,1,1,1,"4,6,0,1,7,0,1,8,2,9",,3094,20,3114
google/gemma-4-31b-it,7069,7,7,1,"4,6,0,1,7,0,1,8,2,9",,3094,20,3114
google/gemma-4-31b-it,3632,0,0,1,"4,6,0,1,7,0,1,8,2,9",,3094,20,3114
google/gemma-4-31b-it,1053,1,1,1,"4,6,0,1,7,0,1,8,2,9",,3094,20,3114
google/gemma-4-31b-it,5370,8,8,1,"4,6,0,1,7,0,1,8,2,9",,3094,20,3114
google/gemma-4-31b-it,160,2,2,1,"4,6,0,1,7,0,1,8,2,9",,3094,20,3114
google/gemma-4-31b-it,5682,9,9,1,"4,6,0,1,7,0,1,8,2,9",,3094,20,3114
google/gemma-4-31b-it,9609,9,9,1,"9,3,3,4,3,7,3,1,8,1",,3094,20,3114
google/gemma-4-31b-it,6658,3,3,1,"9,3,3,4,3,7,3,1,8,1",,3094,20,3114
google/gemma-4-31b-it,9067,3,3,1,"9,3,3,4,3,7,3,1,8,1",,3094,20,3114
google/gemma-4-31b-it,3657,4,4,1,"9,3,3,4,3,7,3,1,8,1",,3094,20,3114
google/gemma-4-31b-it,6775,3,3,1,"9,3,3,4,3,7,3,1,8,1",,3094,20,3114
google/gemma-4-31b-it,4060,7,7,1,"9,3,3,4,3,7,3,1,8,1",,3094,20,3114
google/gemma-4-31b-it,2813,3,3,1,"9,3,3,4,3,7,3,1,8,1",,3094,20,3114
google/gemma-4-31b-it,9315,1,1,1,"9,3,3,4,3,7,3,1,8,1",,3094,20,3114
google/gemma-4-31b-it,6443,8,8,1,"9,3,3,4,3,7,3,1,8,1",,3094,20,3114
google/gemma-4-31b-it,6969,1,1,1,"9,3,3,4,3,7,3,1,8,1",,3094,20,3114
google/gemma-4-31b-it,3073,0,0,1,"0,7,5,8,1,1,0,6,4,0",,3094,20,3114
google/gemma-4-31b-it,7997,7,7,1,"0,7,5,8,1,1,0,6,4,0",,3094,20,3114
google/gemma-4-31b-it,2652,5,5,1,"0,7,5,8,1,1,0,6,4,0",,3094,20,3114
google/gemma-4-31b-it,1261,8,8,1,"0,7,5,8,1,1,0,6,4,0",,3094,20,3114
google/gemma-4-31b-it,3179,1,1,1,"0,7,5,8,1,1,0,6,4,0",,3094,20,3114
google/gemma-4-31b-it,2295,1,1,1,"0,7,5,8,1,1,0,6,4,0",,3094,20,3114
google/gemma-4-31b-it,6645,0,0,1,"0,7,5,8,1,1,0,6,4,0",,3094,20,3114
google/gemma-4-31b-it,2110,6,6,1,"0,7,5,8,1,1,0,6,4,0",,3094,20,3114
google/gemma-4-31b-it,1590,4,4,1,"0,7,5,8,1,1,0,6,4,0",,3094,20,3114
google/gemma-4-31b-it,2852,0,0,1,"0,7,5,8,1,1,0,6,4,0",,3094,20,3114
google/gemma-4-31b-it,4192,2,6,0,"6,9,0,2,4,8,8,2,7,4",,3094,20,3114
google/gemma-4-31b-it,2038,9,9,1,"6,9,0,2,4,8,8,2,7,4",,3094,20,3114
google/gemma-4-31b-it,7715,0,0,1,"6,9,0,2,4,8,8,2,7,4",,3094,20,3114
google/gemma-4-31b-it,523,4,2,0,"6,9,0,2,4,8,8,2,7,4",,3094,20,3114
google/gemma-4-31b-it,9555,4,4,1,"6,9,0,2,4,8,8,2,7,4",,3094,20,3114
google/gemma-4-31b-it,8585,8,8,1,"6,9,0,2,4,8,8,2,7,4",,3094,20,3114
google/gemma-4-31b-it,4285,8,8,1,"6,9,0,2,4,8,8,2,7,4",,3094,20,3114
google/gemma-4-31b-it,4905,2,2,1,"6,9,0,2,4,8,8,2,7,4",,3094,20,3114
google/gemma-4-31b-it,5881,8,7,0,"6,9,0,2,4,8,8,2,7,4",,3094,20,3114
google/gemma-4-31b-it,5544,4,4,1,"6,9,0,2,4,8,8,2,7,4",,3094,20,3114
google/gemma-4-31b-it,5177,8,6,0,"6,4,4,9,6,7,2,8,9,8",,3094,20,3114
google/gemma-4-31b-it,3371,4,4,1,"6,4,4,9,6,7,2,8,9,8",,3094,20,3114
google/gemma-4-31b-it,6971,4,4,1,"6,4,4,9,6,7,2,8,9,8",,3094,20,3114
google/gemma-4-31b-it,2362,9,9,1,"6,4,4,9,6,7,2,8,9,8",,3094,20,3114
google/gemma-4-31b-it,4250,6,6,1,"6,4,4,9,6,7,2,8,9,8",,3094,20,3114
google/gemma-4-31b-it,1686,7,7,1,"6,4,4,9,6,7,2,8,9,8",,3094,20,3114
google/gemma-4-31b-it,5785,2,2,1,"6,4,4,9,6,7,2,8,9,8",,3094,20,3114
google/gemma-4-31b-it,9624,8,8,1,"6,4,4,9,6,7,2,8,9,8",,3094,20,3114
google/gemma-4-31b-it,493,9,9,1,"6,4,4,9,6,7,2,8,9,8",,3094,20,3114
google/gemma-4-31b-it,2908,8,8,1,"6,4,4,9,6,7,2,8,9,8",,3094,20,3114
google/gemma-4-31b-it,3542,8,6,0,"6,1,1,2,8,4,3,0,7,3",,3094,20,3114
google/gemma-4-31b-it,8250,0,1,0,"6,1,1,2,8,4,3,0,7,3",,3094,20,3114
google/gemma-4-31b-it,1363,1,1,1,"6,1,1,2,8,4,3,0,7,3",,3094,20,3114
google/gemma-4-31b-it,7860,2,2,1,"6,1,1,2,8,4,3,0,7,3",,3094,20,3114
google/gemma-4-31b-it,295,8,8,1,"6,1,1,2,8,4,3,0,7,3",,3094,20,3114
google/gemma-4-31b-it,1632,4,4,1,"6,1,1,2,8,4,3,0,7,3",,3094,20,3114
google/gemma-4-31b-it,6074,3,3,1,"6,1,1,2,8,4,3,0,7,3",,3094,20,3114
google/gemma-4-31b-it,5248,0,0,1,"6,1,1,2,8,4,3,0,7,3",,3094,20,3114
google/gemma-4-31b-it,9552,7,7,1,"6,1,1,2,8,4,3,0,7,3",,3094,20,3114
google/gemma-4-31b-it,3395,3,3,1,"6,1,1,2,8,4,3,0,7,3",,3094,20,3114
google/gemma-4-31b-it,7111,3,3,1,"3,0,5,9,9,8,5,4,4,3",,3094,20,3114
google/gemma-4-31b-it,3251,0,0,1,"3,0,5,9,9,8,5,4,4,3",,3094,20,3114
google/gemma-4-31b-it,5237,5,5,1,"3,0,5,9,9,8,5,4,4,3",,3094,20,3114
google/gemma-4-31b-it,3635,9,9,1,"3,0,5,9,9,8,5,4,4,3",,3094,20,3114
google/gemma-4-31b-it,875,9,9,1,"3,0,5,9,9,8,5,4,4,3",,3094,20,3114
google/gemma-4-31b-it,8708,8,8,1,"3,0,5,9,9,8,5,4,4,3",,3094,20,3114
google/gemma-4-31b-it,5374,5,5,1,"3,0,5,9,9,8,5,4,4,3",,3094,20,3114
google/gemma-4-31b-it,2419,4,4,1,"3,0,5,9,9,8,5,4,4,3",,3094,20,3114
google/gemma-4-31b-it,5573,4,4,1,"3,0,5,9,9,8,5,4,4,3",,3094,20,3114
google/gemma-4-31b-it,9846,3,3,1,"3,0,5,9,9,8,5,4,4,3",,3094,20,3114
google/gemma-4-31b-it,9839,7,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,2116,6,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,6838,1,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,6742,6,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,1823,1,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,6116,1,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,1359,4,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,4207,0,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,7485,0,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,2998,5,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,8925,9,9,1,"9,5,1,8,4,7,6,9,4,9",,3094,20,3114
google/gemma-4-31b-it,1998,5,5,1,"9,5,1,8,4,7,6,9,4,9",,3094,20,3114
google/gemma-4-31b-it,8966,1,1,1,"9,5,1,8,4,7,6,9,4,9",,3094,20,3114
google/gemma-4-31b-it,5196,8,8,1,"9,5,1,8,4,7,6,9,4,9",,3094,20,3114
google/gemma-4-31b-it,4545,4,4,1,"9,5,1,8,4,7,6,9,4,9",,3094,20,3114
google/gemma-4-31b-it,8772,7,7,1,"9,5,1,8,4,7,6,9,4,9",,3094,20,3114
google/gemma-4-31b-it,5844,6,6,1,"9,5,1,8,4,7,6,9,4,9",,3094,20,3114
google/gemma-4-31b-it,1736,9,9,1,"9,5,1,8,4,7,6,9,4,9",,3094,20,3114
google/gemma-4-31b-it,5003,4,4,1,"9,5,1,8,4,7,6,9,4,9",,3094,20,3114
google/gemma-4-31b-it,2167,9,9,1,"9,5,1,8,4,7,6,9,4,9",,3094,20,3114
google/gemma-4-31b-it,4225,7,7,1,"7,8,6,6,5,8,9,8,3,1",,3094,20,3114
google/gemma-4-31b-it,4825,8,8,1,"7,8,6,6,5,8,9,8,3,1",,3094,20,3114
google/gemma-4-31b-it,727,2,6,0,"7,8,6,6,5,8,9,8,3,1",,3094,20,3114
google/gemma-4-31b-it,3639,6,6,1,"7,8,6,6,5,8,9,8,3,1",,3094,20,3114
google/gemma-4-31b-it,9037,5,5,1,"7,8,6,6,5,8,9,8,3,1",,3094,20,3114
google/gemma-4-31b-it,73,8,8,1,"7,8,6,6,5,8,9,8,3,1",,3094,20,3114
google/gemma-4-31b-it,7226,9,9,1,"7,8,6,6,5,8,9,8,3,1",,3094,20,3114
google/gemma-4-31b-it,5423,8,8,1,"7,8,6,6,5,8,9,8,3,1",,3094,20,3114
google/gemma-4-31b-it,1653,3,3,1,"7,8,6,6,5,8,9,8,3,1",,3094,20,3114
google/gemma-4-31b-it,6226,4,1,0,"7,8,6,6,5,8,9,8,3,1",,3094,20,3114
google/gemma-4-31b-it,2977,1,1,1,"1,2,8,7,6,2,7,0,2,8",,3094,20,3114
google/gemma-4-31b-it,1885,2,2,1,"1,2,8,7,6,2,7,0,2,8",,3094,20,3114
google/gemma-4-31b-it,5740,8,8,1,"1,2,8,7,6,2,7,0,2,8",,3094,20,3114
google/gemma-4-31b-it,8391,7,7,1,"1,2,8,7,6,2,7,0,2,8",,3094,20,3114
google/gemma-4-31b-it,7091,6,6,1,"1,2,8,7,6,2,7,0,2,8",,3094,20,3114
google/gemma-4-31b-it,4057,2,2,1,"1,2,8,7,6,2,7,0,2,8",,3094,20,3114
google/gemma-4-31b-it,8800,7,7,1,"1,2,8,7,6,2,7,0,2,8",,3094,20,3114
google/gemma-4-31b-it,3218,0,0,1,"1,2,8,7,6,2,7,0,2,8",,3094,20,3114
google/gemma-4-31b-it,1743,2,2,1,"1,2,8,7,6,2,7,0,2,8",,3094,20,3114
google/gemma-4-31b-it,9442,0,8,0,"1,2,8,7,6,2,7,0,2,8",,3094,20,3114
google/gemma-4-31b-it,6994,4,4,1,"4,6,2,1,5,7,2,9,3,2",,3094,20,3114
google/gemma-4-31b-it,3541,2,6,0,"4,6,2,1,5,7,2,9,3,2",,3094,20,3114
google/gemma-4-31b-it,6191,2,2,1,"4,6,2,1,5,7,2,9,3,2",,3094,20,3114
google/gemma-4-31b-it,1459,1,1,1,"4,6,2,1,5,7,2,9,3,2",,3094,20,3114
google/gemma-4-31b-it,9026,5,5,1,"4,6,2,1,5,7,2,9,3,2",,3094,20,3114
google/gemma-4-31b-it,1211,3,7,0,"4,6,2,1,5,7,2,9,3,2",,3094,20,3114
google/gemma-4-31b-it,9450,2,2,1,"4,6,2,1,5,7,2,9,3,2",,3094,20,3114
google/gemma-4-31b-it,4333,9,9,1,"4,6,2,1,5,7,2,9,3,2",,3094,20,3114
google/gemma-4-31b-it,8546,3,3,1,"4,6,2,1,5,7,2,9,3,2",,3094,20,3114
google/gemma-4-31b-it,7153,2,2,1,"4,6,2,1,5,7,2,9,3,2",,3094,20,3114
google/gemma-4-31b-it,770,1,1,1,"1,7,9,4,5,6,8,0,1,6",,3094,20,3114
google/gemma-4-31b-it,8782,7,7,1,"1,7,9,4,5,6,8,0,1,6",,3094,20,3114
google/gemma-4-31b-it,7227,9,9,1,"1,7,9,4,5,6,8,0,1,6",,3094,20,3114
google/gemma-4-31b-it,8683,4,4,1,"1,7,9,4,5,6,8,0,1,6",,3094,20,3114
google/gemma-4-31b-it,2241,5,5,1,"1,7,9,4,5,6,8,0,1,6",,3094,20,3114
google/gemma-4-31b-it,2738,6,6,1,"1,7,9,4,5,6,8,0,1,6",,3094,20,3114
google/gemma-4-31b-it,5905,8,8,1,"1,7,9,4,5,6,8,0,1,6",,3094,20,3114
google/gemma-4-31b-it,648,0,0,1,"1,7,9,4,5,6,8,0,1,6",,3094,20,3114
google/gemma-4-31b-it,8604,1,1,1,"1,7,9,4,5,6,8,0,1,6",,3094,20,3114
google/gemma-4-31b-it,9268,6,6,1,"1,7,9,4,5,6,8,0,1,6",,3094,20,3114
